id,id_user,stat_sus,update_time,longitude,latitude,longitude_user,latitude_user,mean_vertical,std_dev_vertical,mean_horizontal,std_dev_horizontal,accuracy
1,AdamNaFonieJacka,1,0,19.923635,50.059204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
2,AdamNaFonieJacka,-2,1642695866737,19.923351,50.059204,19.92333,50.05920,-43.35366,4.88767,18.45865,2.09574,13.94
3,AdamNaFonieJacka,-2,1642695922682,19.923067,50.059204,19.92305,50.05919,-41.94990,0.31614,21.36129,0.54069,11.79
4,AdamNaFonieJacka,1,0,19.922783,50.059204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
5,AdamNaFonieJacka,1,0,19.922783,50.059391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
6,AdamNaFonieJacka,-2,1642696160355,19.922499,50.059204,19.92246,50.05920,-42.33403,0.71711,20.33446,0.61470,9.65
7,AdamNaFonieJacka,-2,1642696219219,19.922499,50.059391,19.92255,50.05937,-45.05383,0.34632,20.12071,0.26393,10.72
8,AdamNaFonieJacka,1,0,19.922213,50.059017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
9,AdamNaFonieJacka,-2,1642696318500,19.922213,50.059204,19.92223,50.05917,-42.71729,0.63243,19.71441,0.28501,10.72
10,AdamNaFonieJacka,-2,1642696347480,19.922213,50.059391,19.92220,50.05939,-42.20729,0.43680,20.14703,0.31651,12.86
11,AdamNaFonieJacka,1,0,19.921928,50.059017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
12,AdamNaFonieJacka,-2,1642696484575,19.921928,50.059204,19.92191,50.05921,-41.52433,0.17859,20.49607,0.34903,9.65
13,AdamNaFonieJacka,1,0,19.921928,50.059391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
14,AdamNaFonieJacka,-2,1642696598600,19.921642,50.059017,19.92164,50.05900,-40.18298,0.61712,21.09728,0.38673,9.65
15,AdamNaFonieJacka,-2,1642696629808,19.921642,50.059204,19.92168,50.05921,-43.79196,0.42700,19.18776,0.33254,9.65
16,AdamNaFonieJacka,-2,1642696744616,19.921642,50.059391,19.92165,50.05943,-41.82006,0.76101,20.89668,0.45417,10.72
17,AdamNaFonieJacka,1,0,19.921642,50.059578,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
18,AdamNaFonieJacka,-2,1642696859035,19.921358,50.059017,19.92139,50.05901,-42.17661,0.35451,20.48070,0.20301,11.79
19,AdamNaFonieJacka,-2,1642696993380,19.921358,50.059204,19.92138,50.05921,-42.00878,0.84906,19.76343,0.38517,9.65
20,AdamNaFonieJacka,-2,1642697100022,19.921358,50.059391,19.92136,50.05936,-42.37312,0.24595,20.71027,0.62493,9.65
21,AdamNaFonieJacka,-2,1642697158050,19.921358,50.059578,19.92141,50.05959,-41.58987,0.22367,19.86398,0.24019,9.65
22,AdamNaFonieJacka,-2,1642697255363,19.921074,50.059017,19.92108,50.05900,-42.43966,0.52245,20.33346,0.57107,9.65
23,AdamNaFonieJacka,-2,1642697312809,19.921074,50.059204,19.92105,50.05924,-42.50789,0.47002,19.65086,0.46838,11.79
24,AdamNaFonieJacka,-2,1642697374672,19.921074,50.059391,19.92109,50.05942,-42.40261,0.47104,19.66469,0.43374,11.79
25,AdamNaFonieJacka,-2,1642697440550,19.921074,50.059578,19.92105,50.05962,-42.91437,0.55554,19.79881,0.46511,10.72
26,AdamNaFonieJacka,0,0,19.920790,50.058834,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
27,AdamNaFonieJacka,0,0,19.920790,50.059017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
28,AdamNaFonieJacka,0,0,19.920790,50.059204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
29,AdamNaFonieJacka,0,0,19.920790,50.059391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
30,AdamNaFonieJacka,0,0,19.920790,50.059578,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
31,AdamNaFonieJacka,0,0,19.920506,50.058834,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
32,AdamNaFonieJacka,0,0,19.920506,50.059017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
33,AdamNaFonieJacka,0,0,19.920506,50.059204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
34,AdamNaFonieJacka,0,0,19.920506,50.059391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
35,AdamNaFonieJacka,0,0,19.920506,50.059578,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
36,AdamNaFonieJacka,0,0,19.920506,50.059765,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
37,AdamNaFonieJacka,0,0,19.920219,50.058834,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
38,AdamNaFonieJacka,0,0,19.920219,50.059017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
39,AdamNaFonieJacka,0,0,19.920219,50.059204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
40,AdamNaFonieJacka,0,0,19.920219,50.059391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
41,AdamNaFonieJacka,0,0,19.920219,50.059578,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
42,AdamNaFonieJacka,0,0,19.920219,50.059765,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
43,AdamNaFonieJacka,0,0,19.919935,50.058834,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
44,AdamNaFonieJacka,0,0,19.919935,50.059017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
45,AdamNaFonieJacka,0,0,19.919935,50.059204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
46,AdamNaFonieJacka,0,0,19.919935,50.059391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
47,AdamNaFonieJacka,0,0,19.919935,50.059578,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
48,AdamNaFonieJacka,0,0,19.919935,50.059765,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
49,AdamNaFonieJacka,0,0,19.919651,50.058834,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
50,AdamNaFonieJacka,0,0,19.919651,50.059017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
51,AdamNaFonieJacka,0,0,19.919651,50.059204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
52,AdamNaFonieJacka,0,0,19.919651,50.059391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
53,AdamNaFonieJacka,0,0,19.919651,50.059578,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
54,AdamNaFonieJacka,0,0,19.919651,50.059765,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
55,AdamNaFonieJacka,0,0,19.919367,50.058647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
56,AdamNaFonieJacka,0,0,19.919367,50.058834,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
57,AdamNaFonieJacka,0,0,19.919367,50.059017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
58,AdamNaFonieJacka,0,0,19.919367,50.059204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
59,AdamNaFonieJacka,0,0,19.919367,50.059391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
