id,id_user,stat_sus,update_time,longitude,latitude,longitude_user,latitude_user,mean_vertical,std_dev_vertical,mean_horizontal,std_dev_horizontal,accuracy
178,AdamNaFonieJacka,-2,1642095235628,19.905701,50.057903,19.90575,50.05790,-42.50086,0.20854,18.92462,0.17751,10.72
179,AdamNaFonieJacka,1,0,19.906555,50.057716,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
180,AdamNaFonieJacka,1,0,19.906269,50.057716,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
181,AdamNaFonieJacka,-2,1642095320501,19.905987,50.057716,19.90602,50.05770,-43.50946,0.24805,18.84845,0.26052,10.72
182,AdamNaFonieJacka,1,0,19.906555,50.057529,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
183,AdamNaFonieJacka,-2,1642095403658,19.906269,50.057529,19.90629,50.05753,-40.71016,0.44995,22.43394,0.28057,9.65
184,AdamNaFonieJacka,-2,1642095447954,19.906839,50.057343,19.90681,50.05736,-43.02797,0.27351,21.85857,0.42145,10.72
185,AdamNaFonieJacka,-2,1642095466521,19.906555,50.057343,19.90658,50.05735,-43.04478,0.15795,19.40145,0.31769,10.72
186,AdamNaFonieJacka,1,0,19.903708,50.062370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
187,AdamNaFonieJacka,1,0,19.903423,50.062370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
188,AdamNaFonieJacka,-2,1642096041763,19.903139,50.062370,19.90309,50.06233,-43.08485,0.16475,18.77804,0.28955,10.72
189,AdamNaFonieJacka,-2,1642096109881,19.902855,50.062370,19.90289,50.06235,-43.49839,0.19827,18.36665,0.20247,10.72
190,AdamNaFonieJacka,1,0,19.904846,50.062183,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
191,AdamNaFonieJacka,1,0,19.904562,50.062183,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
192,AdamNaFonieJacka,1,0,19.904278,50.062183,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
193,AdamNaFonieJacka,-2,1642096353665,19.903994,50.062183,19.90401,50.06216,-43.41268,0.28885,19.06118,0.15412,11.79
194,AdamNaFonieJacka,0,0,19.903708,50.062183,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
195,AdamNaFonieJacka,0,0,19.903423,50.062183,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
196,AdamNaFonieJacka,0,0,19.903139,50.062183,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
197,AdamNaFonieJacka,0,0,19.902855,50.062183,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
198,AdamNaFonieJacka,0,0,19.905987,50.061996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
