id,id_user,stat_sus,update_time,longitude,latitude,longitude_user,latitude_user,mean_vertical,std_dev_vertical,mean_horizontal,std_dev_horizontal,accuracy
47,AdamNaFonieJacka,-2,1644314626882,19.919935,50.059578,19.91992,50.05960,-41.47913,0.21354,20.24265,0.15163,9.65
48,AdamNaFonieJacka,-2,1644314650562,19.919935,50.059765,19.91993,50.05976,-42.07581,0.11978,20.15060,0.20212,10.72
49,AdamNaFonieJacka,-2,1644315100229,19.919651,50.058834,19.91966,50.05884,-42.18934,0.23669,20.78662,0.40066,6.43
50,AdamNaFonieJacka,-2,1644315147432,19.919651,50.059017,19.91969,50.05903,-41.50255,0.30276,21.05568,0.55533,3.22
51,AdamNaFonieJacka,-2,1644315194736,19.919651,50.059204,19.91966,50.05921,-41.23807,0.41632,21.05023,0.64066,3.22
52,AdamNaFonieJacka,-2,1644315277454,19.919651,50.059391,19.91968,50.05936,-42.38644,0.22176,20.19425,0.22660,4.29
53,AdamNaFonieJacka,-2,1644315320496,19.919651,50.059578,19.91969,50.05958,-41.68773,0.35578,20.43478,0.19800,3.22
54,AdamNaFonieJacka,-2,1644315379337,19.919651,50.059765,19.91964,50.05974,-42.25304,0.49790,19.42995,0.55393,4.29
55,AdamNaFonieJacka,-2,1644315557896,19.919367,50.058647,19.91940,50.05867,-40.68131,0.18188,23.21913,0.28012,3.22
56,AdamNaFonieJacka,-2,1644315597615,19.919367,50.058834,19.91939,50.05883,-42.01214,0.19050,20.53666,0.24417,5.36
57,AdamNaFonieJacka,-2,1644315649238,19.919367,50.059017,19.91935,50.05899,-42.10735,0.37295,20.69011,0.45327,4.29
58,AdamNaFonieJacka,-2,1644315703335,19.919367,50.059204,19.91942,50.05918,-42.46777,0.19488,20.22730,0.20364,4.29
59,AdamNaFonieJacka,-2,1644315735616,19.919367,50.059391,19.91941,50.05938,-42.59142,0.20779,20.11550,0.30103,4.29
60,AdamNaFonieJacka,-2,1644315781931,19.919367,50.059578,19.91935,50.05954,-42.24467,0.29613,19.91869,0.26566,4.29
61,AdamNaFonieJacka,-2,1644315855214,19.919367,50.059765,19.91937,50.05975,-42.14690,0.36106,20.49182,0.30929,6.43
62,AdamNaFonieJacka,-1,0,19.919081,50.058647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00
63,AdamNaFonieJacka,-2,1644316113876,19.919081,50.058834,19.91911,50.05882,-41.72351,0.24815,20.74406,0.33850,4.29
64,AdamNaFonieJacka,-2,1644316179623,19.919081,50.059017,19.91909,50.05899,-42.08197,0.30015,20.30612,0.30785,3.22
65,AdamNaFonieJacka,-2,1644316214945,19.919081,50.059204,19.91910,50.05918,-42.31416,0.20138,20.46054,0.28157,3.22
66,AdamNaFonieJacka,-2,1644316250075,19.919081,50.059391,19.91911,50.05940,-41.98110,0.27432,20.36488,0.27262,3.22
67,AdamNaFonieJacka,-2,1644316293369,19.919081,50.059578,19.91908,50.05957,-42.52309,0.13222,19.85740,0.41060,4.29
68,AdamNaFonieJacka,-2,1644316330570,19.919081,50.059765,19.91909,50.05975,-42.31181,0.35575,20.03182,0.14749,4.29
